,Gen,PV,Wind,P2H,Sto,re_fraction,ex_el_fraction,ex_heat_fraction,p2h_heat_fraction,total_co2,energy_cost,system_anpv,total_system_costs
26,1,17.820751417904688,42.99765164243716,90.28373544314188,285.19559215307066,0.17967173869549188,0.8203282613045081,0.9211189429062375,0.07888105709376247,220.01700589265116,17841.97297236317,32057.904885890723,49899.877858253894
27,1,371.00343215841355,139.10634389820262,300.3248412544622,290.3991941401806,0.5406862078616766,0.45931379213832363,0.09168231836572031,0.9083176816342797,134.68849443680338,11050.985374855918,117121.17884296748,128172.16421782339
28,1,166.92192094685078,223.47593137830066,56.15477543809351,79.24059563395151,0.7288437959033289,0.2711562040966712,0.786978151996887,0.21302184800311297,111.86135986402371,4365.0871485774205,98420.38298661144,102785.47013518887
29,1,301.55047538449855,369.20981421859335,284.6099034513887,49.70838478886588,0.6921900769163123,0.30780992308368765,0.09746667674267276,0.9025333232573273,92.68402702837665,-2242.195632808799,163503.7217980117,161261.5261652029
30,1,373.03818521486545,278.7272645959601,26.400069088824996,302.18522104098656,0.8601326513853661,0.13986734861463396,0.8217631835310503,0.17823681646894973,87.40285476407772,-4059.7822839427176,152559.9339193647,148500.151635422
31,1,41.29040263105681,179.15741047036207,363.4382012372382,117.4456593494718,0.4179986476623841,0.582001352337616,0.0946911507156997,0.9053088492843003,168.9082946809991,15880.789112712166,74984.61032218573,90865.3994348979
32,1,383.1558120602008,213.26611398920681,276.7508455801893,126.20625240242518,0.6203457337210212,0.37965426627897886,0.17485838113940558,0.8251416188605945,115.0256684406518,5539.427517132226,133841.3112841479,139380.73880128012
33,1,223.88679282165697,5.0223920636463415,28.78971187579471,386.9105320001088,0.33187593983244434,0.6681240601675558,0.9625736402708519,0.037426359729148095,191.5618839937647,15865.038198593855,54816.67976097131,70681.71795956517
34,1,84.65124640002361,106.21866374889049,196.62926371213533,21.345018046832152,0.41647476728212185,0.5835252327178784,0.6739889460359992,0.32601105396400076,173.89688817493914,14998.21197174729,53026.61483024245,68024.82680198974
35,1,107.97115670601043,358.35448727842675,171.23647594851798,385.93601885935425,0.8112520758893881,0.1887479241106118,0.5159155507282057,0.4840844492717943,81.23189650757301,-1793.631924363174,140669.24947706496,138875.6175527018
36,1,115.1101354345395,52.011428847311066,7.74678314811883,271.5342131759564,0.3652035945541955,0.6347964054458043,0.9865742924146711,0.013425707585328905,185.55087549007794,15190.992475948678,47398.53800587576,62589.53048182443
37,1,81.78089989260697,351.2469745563782,10.955037279170465,268.1870040713609,0.7940574898263455,0.20594251017365434,0.9162247243867778,0.08377527561322218,105.1662976384101,-3171.509231907423,127717.23926852082,124545.7300366134
38,1,222.49609359616755,54.58209026427401,23.967075804884665,48.537382296294936,0.4766633949547402,0.5233366050452598,0.9527318819969098,0.047268118003090165,165.0770956612065,13477.03175911963,56978.64181635957,70455.6735754792
39,1,130.65796070883846,210.8232409030437,354.3768397243098,142.9079040009999,0.5207172370580776,0.4792827629419223,0.08858661828254742,0.9114133817174526,140.19400725787,11815.421163445548,98099.77032583697,109915.19148928252
40,2,167.00158542776688,215.52669360134277,57.43017699630591,258.21939397740556,0.7541950691078019,0.24580493089219813,0.7939685122444368,0.20603148775556324,107.0718749747793,4413.756953577529,102368.54502958772,106782.30198316525
41,2,320.29782747021466,385.6032355414718,312.61420202020474,276.92904626772565,0.733562578185166,0.2664374218148338,0.06520482832782831,0.9347951716721716,79.78812290634106,-3883.530996924619,179797.9772029817,175914.4462060571
42,2,81.78089989260697,351.2469745563782,8.013421424060988,139.4731460950581,0.7743781651879338,0.22562183481206616,0.9364668699781343,0.06353313002186567,109.81261620342069,-3059.8246818863527,123218.10509456904,120158.28041268268
43,2,84.82491522984873,353.0162598840635,119.10387577433343,385.93601885935425,0.8111783244095898,0.18882167559041033,0.5925780154207329,0.40742198457926715,85.2159342976469,-1621.8557498419066,134701.09050415186,133079.23475430996
44,2,322.44243992742355,387.304630287759,125.36967126369714,276.92904626772565,0.8776757773656203,0.12232422263437975,0.5124010966961208,0.4875989033038792,65.64217230098504,-8116.723759894969,176808.496172447,168691.77241255203
45,2,229.72509809669367,81.31729386439619,93.84185506890783,313.04020226795063,0.5834345147400818,0.41656548525991816,0.9024880198255236,0.09751198017447638,144.20708840597428,10598.983619248185,76101.87448507463,86700.85810432282
46,2,87.4842710512265,6.085022129176878,10.940329803377736,268.1870040713609,0.14756240249596803,0.8524375975040319,0.9828311030423551,0.017168896957644897,224.64852404013845,19136.43560999617,30047.909859594343,49184.34546959051
47,2,9.814827816865638,52.011428847311066,7.74678314811883,104.99550405116845,0.21033447096398783,0.7896655290360122,0.9846201350464316,0.015379864953568356,213.3427356051527,18048.828653169938,25705.856368519064,43754.685021689
48,2,203.91410527276753,203.1645069260053,100.93029782812937,297.5303416300372,0.7619080026366345,0.23809199736336578,0.7468278760251277,0.2531721239748723,103.3429246904068,4533.671221886771,106570.00238169568,111103.67360358246
